CLASS_CD	CLASS_COMMENT	SYSTEM_TYPE	CLASS_DTL_CD	DICT_NM	VIEW_ORDER	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG
PRINT_ERROR_FLG	エラーのみ	base	0	全て	1	0												
PRINT_ERROR_FLG	エラーのみ	base	1	エラーのみ	2	0												
PRINT_QUEUE_STATUS	印刷キューステータス	base	0	未印刷	1	0												
PRINT_QUEUE_STATUS	印刷キューステータス	base	1	印刷中	2	0												
PRINT_RESULT_CLASS	印刷結果区分	base	0	印刷成功	1	0												
PRINT_RESULT_CLASS	印刷結果区分	base	9	印刷失敗	2	0												
PRINT_SERVICE_STATUS	印刷サービスステータス	base	0	サービス中	1	0												
PRINT_SERVICE_STATUS	印刷サービスステータス	base	1	サービス停止中	2	0												
PRINT_SERVICE_STATUS	印刷サービスステータス	base	2	シャットダウン中	3	0												
PRINT_STATUS	印刷ステータス	base	0	未印刷	1	0												
PRINT_STATUS	印刷ステータス	base	1	印刷中	2	0												
PRINT_STATUS	印刷ステータス	base	2	印刷済	3	0												
PRINT_STATUS	印刷ステータス	base	9	印刷失敗	4	0												
PRIORITY_FLG	優先フラグ	base	0	優先指定無	1	0												
PRIORITY_FLG	優先フラグ	base	1	優先指定有	2	0												
PRODUCT_LABEL_JAN_BARCODE	商品ラベルソースCDバーコード種別	base	CODABAR	CODABAR(NW-7)	1	0												
PRODUCT_LABEL_JAN_BARCODE	商品ラベルソースCDバーコード種別	base	CODE128	CODE128	2	0												
PRODUCT_LABEL_JAN_BARCODE	商品ラベルソースCDバーコード種別	base	CODE39	CODE39	3	0												
PRODUCT_LABEL_JAN_BARCODE	商品ラベルソースCDバーコード種別	base	ITF	ITF	4	0												
PRODUCT_LABEL_JAN_BARCODE	商品ラベルソースCDバーコード種別	base	JAN	JAN(8or13)	5	0												
PRODUCT_LABEL_OUT_UNIT	商品ラベル出力単位	base	0	1明細1枚	1	0												
PRODUCT_LABEL_OUT_UNIT	商品ラベル出力単位	base	1	荷姿毎に1枚(在庫最小単位は全体で1枚)	2	0												
PRODUCT_LABEL_OUT_UNIT	商品ラベル出力単位	base	2	在庫最小単位毎に1枚	3	0												
PRODUCT_LABEL_PROD_BARCODE	商品ラベル商品CDバーコード種別	base	CODABAR	CODABAR(NW-7)	1	0												
PRODUCT_LABEL_PROD_BARCODE	商品ラベル商品CDバーコード種別	base	CODE128	CODE128	2	0												
PRODUCT_LABEL_PROD_BARCODE	商品ラベル商品CDバーコード種別	base	CODE39	CODE39	3	0												
PRODUCT_LABEL_PROD_BARCODE	商品ラベル商品CDバーコード種別	base	ITF	ITF	4	0												
PRODUCT_LABEL_PROD_BARCODE	商品ラベル商品CDバーコード種別	base	JAN	JAN(8or13)	5	0												
PRODUCT_PART_PACKING	商品毎別梱包	base	0	不可	1	0												
PRODUCT_PART_PACKING	商品毎別梱包	base	1	可能	2	0												
PRODUCT_TYPE_CODE	商品種別コード	base	101	ゆうパック	1	0												
PRODUCT_TYPE_CODE	商品種別コード	base	102	空港ゆうパック	2	0												
PRODUCT_TYPE_CODE	商品種別コード	base	103	チルドゆうパック	3	0												
PRODUCT_TYPE_CODE	商品種別コード	base	105	冷凍ゆうパック	4	0												
PRODUCT_TYPE_CODE	商品種別コード	base	107	ゴルフゆうパック	5	0												
PRODUCT_TYPE_CODE	商品種別コード	base	113	スキー・ホテル等ゆうパック	6	0												
PRODUCT_TYPE_CODE	商品種別コード	base	201	着払ゆうパック	7	0												
PRODUCT_TYPE_CODE	商品種別コード	base	202	着払ゆうパック(チルド)	8	0												
PRODUCT_TYPE_CODE	商品種別コード	base	203	着払ゆうパック(冷凍)	9	0												
PRODUCT_TYPE_CODE	商品種別コード	base	601	代金引換まとめ送金サービス	10	0												
PRODUCT_TYPE_CODE	商品種別コード	base	603	代金引換まとめ送金サービス(チルド)	11	0												
PRODUCT_TYPE_CODE	商品種別コード	base	605	代金引換まとめ送金サービス(冷凍)	12	0												
PRODUCT_TYPE_CODE	商品種別コード	base	701	スキー・ホテル等ゆうパック(往路)	13	0												
PRODUCT_TYPE_CODE	商品種別コード	base	702	空港ゆうパック(往路)	14	0												
PRODUCT_TYPE_CODE	商品種別コード	base	703	スキー・ホテル等ゆうパック(復路)	15	0												
PRODUCT_TYPE_CODE	商品種別コード	base	704	空港ゆうパック(復路)	16	0												
PRODUCT_TYPE_CODE	商品種別コード	base	705	ゴルフゆうパック(往路)	17	0												
PRODUCT_TYPE_CODE	商品種別コード	base	707	ゴルフゆうパック(復路)	18	0												
QTY_0_DISPLAY	0非表示	base	0	0表示	1	0												
QTY_0_DISPLAY	0非表示	base	1	0非表示	2	0												
REASON_TYPE	変更理由	base	0	変更なし	1	0												
REASON_TYPE	変更理由	base	1	市政・区政・町政・分区・政令指定都市施行	2	0												
REASON_TYPE	変更理由	base	2	住居表示の実施	3	0												
REASON_TYPE	変更理由	base	3	区画整理	4	0												
REASON_TYPE	変更理由	base	4	郵便区調整等	5	0												
REASON_TYPE	変更理由	base	5	訂正	6	0												
REASON_TYPE	変更理由	base	6	廃止	7	0												
RECEIVE_DELIVERY_STATUS	入荷納品ステータス	base	00	未完	1	0												
RECEIVE_DELIVERY_STATUS	入荷納品ステータス	base	01	完納	2	0												
RECEIVE_DELIVERY_STATUS	入荷納品ステータス	base	02	分納	3	0												
RECEIVE_DELIVERY_STATUS	入荷納品ステータス	base	09	打切り	4	0												
RECEIVE_FLG	入荷フラグ	base	0	入荷対象外	1	0												
RECEIVE_FLG	入荷フラグ	base	1	入荷対象	2	0												
RECEIVE_STATUS	入荷ステータス	base	01	未入荷	1	0												
RECEIVE_STATUS	入荷ステータス	base	02	入荷中	2	0												
RECEIVE_STATUS	入荷ステータス	base	03	入荷済	3	0												
RECEIVE_STATUS	入荷ステータス	base	90	入荷削除	4	0												
RECEIVE_STATUS	入荷ステータス	base	99	エラー有	5	0												
REPLENISH_ALLOC_CLS	補充ロケ割付区分	base	0	バッチ毎同一SKUは同一ロケに割付	1	0												
REPLENISH_ALLOC_CLS	補充ロケ割付区分	base	1	補充毎に別ロケを割付	2	0												
REPLENISH_PRODUCT_CD_UNSET	補充商品CD未設定	base	1	未設定のみ	1	0												
REPLENISH_SEARCH_CLS	補充点検索区分	base	0	補充点以下	1	0												
REPLENISH_SEARCH_CLS	補充点検索区分	base	1	補充可能	2	0												
REPLENISH_SEARCH_CLS	補充点検索区分	base	2	全て	3	0												
REPLENISH_UNIT_CLS	補充単位区分	base	0	必要数	1	0												
REPLENISH_UNIT_CLS	補充単位区分	base	1	最大格納数荷姿切上	2	0												
REPORT_LAYOUT_ITEM_TYPE	項目型	base	0	固定項目	1	0												
REPORT_LAYOUT_ITEM_TYPE	項目型	base	1	出力項目	2	0												
RESTOCK_TYPE	補充種別	base	0	定期	1	0												
RESTOCK_TYPE	補充種別	base	1	緊急	2	0												
RESULT_AFTER_PRODUCT_LABEL	実績入力後入庫/商品ラベル出力	base	0	出力しない	1	0												
RESULT_AFTER_PRODUCT_LABEL	実績入力後入庫/商品ラベル出力	base	1	画面で実績入力後のみ出力	2	0												
RESULT_AFTER_PRODUCT_LABEL	実績入力後入庫/商品ラベル出力	base	2	HT/SDで実績入力後のみ出力	3	0												
RESULT_AFTER_PRODUCT_LABEL	実績入力後入庫/商品ラベル出力	base	3	出力する	4	0												
RESULT_AFTER_PRODUCT_TARGET	実績入力後入庫/商品ラベル出力対象	base	1	入庫ラベル	1	0												
RESULT_AFTER_PRODUCT_TARGET	実績入力後入庫/商品ラベル出力対象	base	2	商品ラベル	2	0												
REVERSE_VALID_FLG	期限日出荷制限フラグ	base	0	無効	1	0												
REVERSE_VALID_FLG	期限日出荷制限フラグ	base	1	有効	2	0												
ROLE_CONTROL_CLASS	権限制御区分	base	1	許可を指定	1	0												
ROLE_CONTROL_CLASS	権限制御区分	base	2	拒否を指定	2	0												
SELECT	選択	base	0	選択しない	1	0												
SELECT	選択	base	1	選択する	2	0												
SELECT_PRINT_SERVICE_STATUS	印刷サービスステータス	base	0	サービス中	1	0												
SELECT_PRINT_SERVICE_STATUS	印刷サービスステータス	base	1	サービス停止中	2	0												
SERIAL_OPERATION_TYPE	処理区分	base	1	入荷	1	0												
SERIAL_OPERATION_TYPE	処理区分	base	2	出荷	2	0												
SERIAL_OPERATION_TYPE	処理区分	base	3	削除	3	0												
SETTLEMENT_TYPE	決済種別	base	0	指定なし	1	0												
SETTLEMENT_TYPE	決済種別	base	1	全て可	2	0												
SETTLEMENT_TYPE	決済種別	base	2	現金のみ	3	0												
SETTLEMENT_TYPE	決済種別	base	5	ﾃﾞﾋﾞｯﾄ･ｸﾚｼﾞｯﾄ	4	0												
SGL_ROW_INSP_AFTER_OUT_CLS	単行出荷検品荷札/納品明細出力区分	base	1	最初の商品検品後に出力	1	0												
SGL_ROW_INSP_AFTER_OUT_CLS	単行出荷検品荷札/納品明細出力区分	base	2	随時出力	2	0												
SGL_ROW_INSP_AFTER_OUT_CLS	単行出荷検品荷札/納品明細出力区分	base	3	最後の商品検品後に出力	3	0												
SGL_ROW_PIC_FLG	単行ピックフラグ	base	0	単行ピック無	1	0												
SGL_ROW_PIC_FLG	単行ピックフラグ	base	1	単行ピック有	2	0												
SHEET_COLLATE	部単位印刷要否	base	0	ページ毎印刷	1	0												
SHEET_COLLATE	部単位印刷要否	base	1	部単位で印刷	2	0												
SHIPPING_FLG	出荷フラグ	base	0	出荷対象外	1	0												
SHIPPING_FLG	出荷フラグ	base	1	出荷対象	2	0												
SHIPPING_STATUS	出荷ステータス	base	10	未出荷	1	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス		
SHIPPING_STATUS	出荷ステータス	base	15	出庫指示中	2	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス			SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス			SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス		
SHIPPING_STATUS	出荷ステータス	base	20	出庫指示解除中	3	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス			SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス			SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス		
SHIPPING_STATUS	出荷ステータス	base	25	出庫指示済	4	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	30	ピッキング中	5	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	35	ピッキング済	6	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	40	出荷検品中	7	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	45	出荷検品中断	8	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	50	出荷検品済	9	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	55	出荷確定済	10	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス	1	0
SHIPPING_STATUS	出荷ステータス	base	90	キャンセル	11	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス		
SHIPPING_STATUS	出荷ステータス	base	99	エラー有	12	0	SHIPPING_STATUS_EOL	EC受注データ一覧用出荷ステータス	1	0	SHIPPING_STATUS_SELECT	プルダウン用出荷ステータス	1	0	SHIPPING_STATUS_WORKING	出庫指示後出荷ステータス		
SHIPPING_STOP_FLG	出荷停止フラグ	base	0	出荷可能	1	0												
SHIPPING_STOP_FLG	出荷停止フラグ	base	1	出荷停止	2	0												
SHORT_STOCK_DISPLAY	欠品表示区分	base	0	全件表示	1	0												
SHORT_STOCK_DISPLAY	欠品表示区分	base	1	欠品のみ	2	0												
SHP_CHECK_CLS	出荷検品区分	base	0	ピース検品	1	0												
SHP_CHECK_CLS	出荷検品区分	base	1	ケース検品	2	0												
SHP_CHECK_DISPLAY	未検品表示区分	base	0	全件表示	1	0												
SHP_CHECK_DISPLAY	未検品表示区分	base	1	未検品のみ表示	2	0												
SLIP_TYPE	送り状種別	base	0	発払い	1	0												
SLIP_TYPE	送り状種別	base	2	コレクト	2	0												
SLIP_TYPE	送り状種別	base	3	メール便	3	0												
SLIP_TYPE	送り状種別	base	4	タイム	4	0												
SLIP_TYPE	送り状種別	base	5	着払い	5	0												
SLIP_TYPE	送り状種別	base	6	メール便速達サービス	6	0												
SOUND_PLAY_FLG	操作音再生フラグ	base	0	再生しない	1	0												
SOUND_PLAY_FLG	操作音再生フラグ	base	1	再生する	2	0												
STOCK_ADJUST_FLG	在庫調整フラグ	base	0	在庫調整対象外	1	0												
STOCK_ADJUST_FLG	在庫調整フラグ	base	1	在庫調整対象	2	0												
STOCK_DISPLAY_FLD	在庫表示内容	base	0	商品順（日報なし）	1	0												
STOCK_DISPLAY_FLD	在庫表示内容	base	1	商品順（日報あり）	2	0												
STOCK_DISPLAY_FLD	在庫表示内容	base	2	ロケーション順（日報なし）	3	0												
STOCK_DISPLAY_FLD	在庫表示内容	base	3	ロケーション順（日報あり）	4	0												
STOCK_EXIST_ONLY_FLG	在庫有のみフラグ	base	0	全て	1	0												
STOCK_EXIST_ONLY_FLG	在庫有のみフラグ	base	1	在庫有のみ	2	0												
STOCK_MOVE_FLG	在庫調整フラグ	base	0	未調整	1	0												
STOCK_MOVE_FLG	在庫調整フラグ	base	1	調整済	2	0												
STOCK_NUM_0_DISPLAY	在庫数 0非表示	base	0	0表示	1	0												
STOCK_NUM_0_DISPLAY	在庫数 0非表示	base	1	0非表示	2	0												
STOCK_OUT_ALLOC_CLS	欠品時引当区分	base	0	引当可能数を引当	1	0												
STOCK_OUT_ALLOC_CLS	欠品時引当区分	base	1	商品毎に0引当	2	0												
STOCK_OUT_ALLOC_CLS	欠品時引当区分	base	2	納品先毎に0引当	3	0												
STOCK_OUT_AUTO_INST_FLG	欠品時自動出庫指示フラグ	base	0	自動出庫指示に含めない	1	0												
STOCK_OUT_AUTO_INST_FLG	欠品時自動出庫指示フラグ	base	1	自動出庫指示に含める	2	0												
STOCK_OUT_FLG	欠品フラグ	base	0	欠品無	1	0												
STOCK_OUT_FLG	欠品フラグ	base	1	欠品有	2	0												
STOCK_OUT_INST_CXL_FLG	欠品時出庫指示取消フラグ	base	0	出庫指示を取消しない	1	0												
STOCK_OUT_INST_CXL_FLG	欠品時出庫指示取消フラグ	base	1	出庫指示を取消	2	0												
STOCK_OUT_INST_SPLIT_FLG	欠品時出荷指示分離フラグ	base	0	分離しない	1	0												
STOCK_OUT_INST_SPLIT_FLG	欠品時出荷指示分離フラグ	base	1	分離する	2	0												
STOCK_QTY_DISPLAY	在庫数表示	base	0	表示しない	1	0												
STOCK_QTY_DISPLAY	在庫数表示	base	1	表示する	2	0												
STOCK_TAKING_INPUT	棚卸データ有	base	0	棚卸入力無のみ表示	1	0												
STOCK_TAKING_INPUT	棚卸データ有	base	1	棚卸入力有のみ表示	2	0												
STOCK_TARGET	在庫対象	base	0	全部対象	1	0												
STOCK_TARGET	在庫対象	base	1	引当可能数＋引当済数＞０	2	0												
STORE_DT_FLG	入庫日管理フラグ	base	0	管理しない	1	0												
STORE_DT_FLG	入庫日管理フラグ	base	1	管理する	2	0												
STORE_FLG	格納フラグ	base	0	未格納	1	0												
STORE_FLG	格納フラグ	base	1	格納	2	0												
STORE_NO_DIVIDE_DISPLAY	入庫No.分割表示	base	0	表示しない	1	0												
